ANO,MÊS,AEROPORTO DE ORIGEM (SIGLA),AEROPORTO DE ORIGEM (NOME),AEROPORTO DE DESTINO (NOME),NATUREZA
2025,2,SBSL,SÃO LUÍS,IMPERATRIZ,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,CAMPINAS,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,RECIFE,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,SÃO LUÍS,DOMÉSTICA
2025,2,SBSM,SANTA MARIA,CAMPINAS,DOMÉSTICA
2025,2,SBSM,SANTA MARIA,PORTO ALEGRE,DOMÉSTICA
2025,2,SBSM,SANTA MARIA,SANTA MARIA,DOMÉSTICA
2025,2,SBSN,SANTARÉM,CAMPINAS,DOMÉSTICA
2025,2,SBSN,SANTARÉM,SANTARÉM,DOMÉSTICA
2025,2,SBSN,SANTARÉM,ORIXIMINÁ,DOMÉSTICA
2025,2,SBSO,SORRISO,CONFINS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,BRASÍLIA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,CONFINS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,FLORIANÓPOLIS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,FORTALEZA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,GUARULHOS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,ILHÉUS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,SANTA RITA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,CAMPINAS,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,RIO LARGO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,PORTO ALEGRE,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,PORTO SEGURO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,RECIFE,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,SÃO PAULO,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,UNA,DOMÉSTICA
2025,2,SBSP,SÃO PAULO,VITÓRIA,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,CONFINS,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,VÁRZEA GRANDE,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,CAMPINAS,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,RIO LARGO,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,PORTO SEGURO,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,RECIFE,DOMÉSTICA
2025,2,SBSR,SÃO JOSÉ DO RIO PRETO,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,2,SBSV,SALVADOR,ARACAJU,DOMÉSTICA
2025,2,SBSV,SALVADOR,CONFINS,DOMÉSTICA
2025,2,SBSV,SALVADOR,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,2,SBSV,SALVADOR,FORTALEZA,DOMÉSTICA
2025,2,SBSV,SALVADOR,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBSV,SALVADOR,ILHÉUS,DOMÉSTICA
2025,2,SBSV,SALVADOR,CAMPINAS,DOMÉSTICA
2025,2,SBSV,SALVADOR,LENÇÓIS,DOMÉSTICA
2025,2,SBSV,SALVADOR,PETROLINA,DOMÉSTICA
2025,2,SBSV,SALVADOR,PORTO SEGURO,DOMÉSTICA
2025,2,SBSV,SALVADOR,RECIFE,DOMÉSTICA
2025,2,SBSV,SALVADOR,SALVADOR,DOMÉSTICA
2025,2,SBSV,SALVADOR,VITÓRIA DA CONQUISTA,DOMÉSTICA
2025,2,SBSV,SALVADOR,VITÓRIA,DOMÉSTICA
2025,2,SBSV,SALVADOR,BARREIRAS,DOMÉSTICA
2025,2,SBSV,SALVADOR,GUANAMBI,DOMÉSTICA
2025,2,SBTB,ORIXIMINÁ,MANAUS,DOMÉSTICA
2025,2,SBTB,ORIXIMINÁ,SANTARÉM,DOMÉSTICA
2025,2,SBTC,UNA,CONFINS,DOMÉSTICA
2025,2,SBTC,UNA,GUARULHOS,DOMÉSTICA
2025,2,SBTC,UNA,SÃO PAULO,DOMÉSTICA
2025,2,SBTC,UNA,UBERLÂNDIA,DOMÉSTICA
2025,2,SBTE,TERESINA,CONFINS,DOMÉSTICA
2025,2,SBTE,TERESINA,CAMPINAS,DOMÉSTICA
2025,2,SBTE,TERESINA,RECIFE,DOMÉSTICA
2025,2,SBTG,TRÊS LAGOAS,CAMPINAS,DOMÉSTICA
2025,2,SBTT,TABATINGA,MANAUS,DOMÉSTICA
2025,2,SBUA,SÃO GABRIEL DA CACHOEIRA,MANAUS,DOMÉSTICA
2025,2,SBUG,URUGUAIANA,PORTO ALEGRE,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,AREALVA,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,BELÉM,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,CONFINS,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,FORTALEZA,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,GUARULHOS,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,SANTA RITA,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,CAMPINAS,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,MONTES CLAROS,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,RIO LARGO,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,PORTO SEGURO,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,RECIFE,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,UNA,DOMÉSTICA
2025,2,SBUL,UBERLÂNDIA,UBERLÂNDIA,DOMÉSTICA
2025,2,SBUR,UBERABA,CONFINS,DOMÉSTICA
2025,2,SBUR,UBERABA,CAMPINAS,DOMÉSTICA
2025,2,SBVC,VITÓRIA DA CONQUISTA,ARACAJU,DOMÉSTICA
2025,2,SBVC,VITÓRIA DA CONQUISTA,CONFINS,DOMÉSTICA
2025,2,SBVC,VITÓRIA DA CONQUISTA,RECIFE,DOMÉSTICA
2025,2,SBVC,VITÓRIA DA CONQUISTA,SALVADOR,DOMÉSTICA
2025,2,SBVH,VILHENA,VÁRZEA GRANDE,DOMÉSTICA
2025,2,SBVT,VITÓRIA,CONFINS,DOMÉSTICA
2025,2,SBVT,VITÓRIA,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBVT,VITÓRIA,CAMPINAS,DOMÉSTICA
2025,2,SBVT,VITÓRIA,NAVEGANTES,DOMÉSTICA
2025,2,SBVT,VITÓRIA,RECIFE,DOMÉSTICA
2025,2,SBVT,VITÓRIA,RIBEIRÃO PRETO,DOMÉSTICA
2025,2,SBVT,VITÓRIA,VITÓRIA,DOMÉSTICA
2025,2,SBZM,GOIANÁ,CAMPINAS,DOMÉSTICA
2025,2,SGAS,ASUNCIÓN,SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,2,SGAS,ASUNCIÓN,CAMPINAS,INTERNACIONAL
2025,2,SGAS,ASUNCIÓN,RECIFE,INTERNACIONAL
2025,2,SNBR,BARREIRAS,CONFINS,DOMÉSTICA
2025,2,SNBR,BARREIRAS,SALVADOR,DOMÉSTICA
2025,2,SNCP,CORREIA PINTO,CAMPINAS,DOMÉSTICA
2025,2,SNGI,GUANAMBI,CONFINS,DOMÉSTICA
2025,2,SNGI,GUANAMBI,SALVADOR,DOMÉSTICA
2025,2,SNPD,PATOS DE MINAS,ARAXÁ,DOMÉSTICA
2025,2,SNPD,PATOS DE MINAS,CONFINS,DOMÉSTICA
2025,2,SSGG,GUARAPUAVA,CAMPINAS,DOMÉSTICA
2025,2,SSKW,CACOAL,VÁRZEA GRANDE,DOMÉSTICA
2025,2,SSVL,TELÊMACO BORBA,CAMPINAS,DOMÉSTICA
2025,2,SULS,"MALDONADO/PUNTA DEL ESTE, MALDONADO",GUARULHOS,INTERNACIONAL
2025,2,SULS,"MALDONADO/PUNTA DEL ESTE, MALDONADO",CAMPINAS,INTERNACIONAL
2025,2,SUMU,"MONTEVIDEO, MONTEVIDEO",SÃO JOSÉ DOS PINHAIS,INTERNACIONAL
2025,2,SUMU,"MONTEVIDEO, MONTEVIDEO",FLORIANÓPOLIS,INTERNACIONAL
2025,2,SUMU,"MONTEVIDEO, MONTEVIDEO",CAMPINAS,INTERNACIONAL
2025,2,SUMU,"MONTEVIDEO, MONTEVIDEO",RECIFE,INTERNACIONAL
2025,2,SWEI,EIRUNEPÉ,MANAUS,DOMÉSTICA
2025,2,SWEI,EIRUNEPÉ,TABATINGA,DOMÉSTICA
2025,2,SWKQ,SÃO RAIMUNDO NONATO,RECIFE,DOMÉSTICA
2025,2,SWLC,RIO VERDE,CAMPINAS,DOMÉSTICA
2025,2,SWPI,PARINTINS,MANAUS,DOMÉSTICA
2025,2,TNCC,WILLEMSTAD,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",INTERNACIONAL
2025,2,TNCC,WILLEMSTAD,CONFINS,INTERNACIONAL
2025,3,GVAC,ILHA DO SAL,TARBES,INTERNACIONAL
2025,3,KFLL,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",BELÉM,INTERNACIONAL
2025,3,KFLL,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",CONFINS,INTERNACIONAL
2025,3,KFLL,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",MANAUS,INTERNACIONAL
2025,3,KFLL,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",CAMPINAS,INTERNACIONAL
2025,3,KFLL,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",RECIFE,INTERNACIONAL
2025,3,KFLL,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",WILLEMSTAD,INTERNACIONAL
2025,3,KMCO,"ORLANDO, FLORIDA",CONFINS,INTERNACIONAL
2025,3,KMCO,"ORLANDO, FLORIDA",CAMPINAS,INTERNACIONAL
2025,3,KMCO,"ORLANDO, FLORIDA",RECIFE,INTERNACIONAL
2025,3,KMCO,"ORLANDO, FLORIDA",SAN JUAN,INTERNACIONAL
2025,3,LFPO,ORLY (NEAR PARIS),ORLY (NEAR PARIS),INTERNACIONAL
2025,3,LFPO,ORLY (NEAR PARIS),CAMPINAS,INTERNACIONAL
2025,3,LPPT,LISBOA,CAMPINAS,INTERNACIONAL
2025,3,LPPT,LISBOA,RECIFE,INTERNACIONAL
2025,3,SBAE,AREALVA,BELO HORIZONTE,DOMÉSTICA
2025,3,SBAE,AREALVA,CAMPINAS,DOMÉSTICA
2025,3,SBAE,AREALVA,PORTO SEGURO,DOMÉSTICA
2025,3,SBAR,ARACAJU,CONFINS,DOMÉSTICA
2025,3,SBAR,ARACAJU,ILHÉUS,DOMÉSTICA
2025,3,SBAR,ARACAJU,CAMPINAS,DOMÉSTICA
2025,3,SBAR,ARACAJU,PORTO SEGURO,DOMÉSTICA
2025,3,SBAR,ARACAJU,RECIFE,DOMÉSTICA
2025,3,SBAR,ARACAJU,SALVADOR,DOMÉSTICA
2025,3,SBAR,ARACAJU,VITÓRIA DA CONQUISTA,DOMÉSTICA
2025,3,SBAT,ALTA FLORESTA,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBAT,ALTA FLORESTA,CAMPINAS,DOMÉSTICA
2025,3,SBAU,ARAÇATUBA,CAMPINAS,DOMÉSTICA
2025,3,SBAX,ARAXÁ,CONFINS,DOMÉSTICA
2025,3,SBAX,ARAXÁ,PATOS DE MINAS,DOMÉSTICA
2025,3,SBBE,BELÉM,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",INTERNACIONAL
2025,3,SBBE,BELÉM,BRASÍLIA,DOMÉSTICA
2025,3,SBBE,BELÉM,BOA VISTA,DOMÉSTICA
2025,3,SBBE,BELÉM,CONFINS,DOMÉSTICA
2025,3,SBBE,BELÉM,FORTALEZA,DOMÉSTICA
2025,3,SBBE,BELÉM,GUARULHOS,DOMÉSTICA
2025,3,SBBE,BELÉM,ALTAMIRA,DOMÉSTICA
2025,3,SBBE,BELÉM,IMPERATRIZ,DOMÉSTICA
2025,3,SBBE,BELÉM,SANTA RITA,DOMÉSTICA
2025,3,SBBE,BELÉM,CAMPINAS,DOMÉSTICA
2025,3,SBBE,BELÉM,MARABÁ,DOMÉSTICA
2025,3,SBBE,BELÉM,MACAPÁ,DOMÉSTICA
2025,3,SBBE,BELÉM,RECIFE,DOMÉSTICA
2025,3,SBBE,BELÉM,RIBEIRÃO PRETO,DOMÉSTICA
2025,3,SBBE,BELÉM,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,3,SBBH,BELO HORIZONTE,CONFINS,DOMÉSTICA
2025,3,SBBH,BELO HORIZONTE,CAMPINAS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,BELÉM,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,BRASÍLIA,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,CONFINS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,GOIÂNIA,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,CAMPINAS,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,RECIFE,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,3,SBBR,BRASÍLIA,SÃO PAULO,DOMÉSTICA
2025,3,SBBV,BOA VISTA,BELÉM,DOMÉSTICA
2025,3,SBBV,BOA VISTA,BOA VISTA,DOMÉSTICA
2025,3,SBBV,BOA VISTA,MANAUS,DOMÉSTICA
2025,3,SBBV,BOA VISTA,CAMPINAS,DOMÉSTICA
2025,3,SBBV,BOA VISTA,RECIFE,DOMÉSTICA
2025,3,SBCA,CASCAVEL,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBCA,CASCAVEL,CAMPINAS,DOMÉSTICA
2025,3,SBCA,CASCAVEL,PORTO ALEGRE,DOMÉSTICA
2025,3,SBCB,CABO FRIO,CONFINS,DOMÉSTICA
2025,3,SBCF,CONFINS,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",INTERNACIONAL
2025,3,SBCF,CONFINS,"ORLANDO, FLORIDA",INTERNACIONAL
2025,3,SBCF,CONFINS,AREALVA,DOMÉSTICA
2025,3,SBCF,CONFINS,ARACAJU,DOMÉSTICA
2025,3,SBCF,CONFINS,ARAXÁ,DOMÉSTICA
2025,3,SBCF,CONFINS,BELÉM,DOMÉSTICA
2025,3,SBCF,CONFINS,BELO HORIZONTE,DOMÉSTICA
2025,3,SBCF,CONFINS,BRASÍLIA,DOMÉSTICA
2025,3,SBCF,CONFINS,CABO FRIO,DOMÉSTICA
2025,3,SBCF,CONFINS,PARAUAPEBAS,DOMÉSTICA
2025,3,SBCF,CONFINS,CALDAS NOVAS,DOMÉSTICA
2025,3,SBCF,CONFINS,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBCF,CONFINS,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBCF,CONFINS,MANAUS,DOMÉSTICA
2025,3,SBCF,CONFINS,FOZ DO IGUAÇU,DOMÉSTICA
2025,3,SBCF,CONFINS,FLORIANÓPOLIS,DOMÉSTICA
2025,3,SBCF,CONFINS,FORTALEZA,DOMÉSTICA
2025,3,SBCF,CONFINS,GOIÂNIA,DOMÉSTICA
2025,3,SBCF,CONFINS,GUARULHOS,DOMÉSTICA
2025,3,SBCF,CONFINS,ILHÉUS,DOMÉSTICA
2025,3,SBCF,CONFINS,SANTANA DO PARAÍSO,DOMÉSTICA
2025,3,SBCF,CONFINS,IMPERATRIZ,DOMÉSTICA
2025,3,SBCF,CONFINS,CRUZ,DOMÉSTICA
2025,3,SBCF,CONFINS,SANTA RITA,DOMÉSTICA
2025,3,SBCF,CONFINS,CAMPINA GRANDE,DOMÉSTICA
2025,3,SBCF,CONFINS,MARABÁ,DOMÉSTICA
2025,3,SBCF,CONFINS,MONTES CLAROS,DOMÉSTICA
2025,3,SBCF,CONFINS,RIO LARGO,DOMÉSTICA
2025,3,SBCF,CONFINS,PORTO ALEGRE,DOMÉSTICA
2025,3,SBCF,CONFINS,PARNAÍBA,DOMÉSTICA
2025,3,SBCF,CONFINS,PALMAS,DOMÉSTICA
2025,3,SBCF,CONFINS,PORTO SEGURO,DOMÉSTICA
2025,3,SBCF,CONFINS,PORTO VELHO,DOMÉSTICA
2025,3,SBCF,CONFINS,RIO BRANCO,DOMÉSTICA
2025,3,SBCF,CONFINS,RECIFE,DOMÉSTICA
2025,3,SBCF,CONFINS,RIBEIRÃO PRETO,DOMÉSTICA
2025,3,SBCF,CONFINS,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,3,SBCF,CONFINS,SÃO LUÍS,DOMÉSTICA
2025,3,SBCF,CONFINS,SORRISO,DOMÉSTICA
2025,3,SBCF,CONFINS,SÃO PAULO,DOMÉSTICA
2025,3,SBCF,CONFINS,SÃO JOSÉ DO RIO PRETO,DOMÉSTICA
2025,3,SBCF,CONFINS,SALVADOR,DOMÉSTICA
2025,3,SBCF,CONFINS,UNA,DOMÉSTICA
2025,3,SBCF,CONFINS,TERESINA,DOMÉSTICA
2025,3,SBCF,CONFINS,UBERLÂNDIA,DOMÉSTICA
2025,3,SBCF,CONFINS,UBERABA,DOMÉSTICA
2025,3,SBCF,CONFINS,VITÓRIA DA CONQUISTA,DOMÉSTICA
2025,3,SBCF,CONFINS,VITÓRIA,DOMÉSTICA
2025,3,SBCF,CONFINS,BARREIRAS,DOMÉSTICA
2025,3,SBCF,CONFINS,GUANAMBI,DOMÉSTICA
2025,3,SBCF,CONFINS,PATOS DE MINAS,DOMÉSTICA
2025,3,SBCF,CONFINS,WILLEMSTAD,INTERNACIONAL
2025,3,SBCG,CAMPO GRANDE,CAMPO GRANDE,DOMÉSTICA
2025,3,SBCG,CAMPO GRANDE,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBCG,CAMPO GRANDE,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBCG,CAMPO GRANDE,CAMPINAS,DOMÉSTICA
2025,3,SBCH,CHAPECÓ,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBCH,CHAPECÓ,FLORIANÓPOLIS,DOMÉSTICA
2025,3,SBCH,CHAPECÓ,CAMPINAS,DOMÉSTICA
2025,3,SBCH,CHAPECÓ,PORTO ALEGRE,DOMÉSTICA
2025,3,SBCJ,PARAUAPEBAS,CONFINS,DOMÉSTICA
2025,3,SBCJ,PARAUAPEBAS,SÃO LUÍS,DOMÉSTICA
2025,3,SBCJ,PARAUAPEBAS,VITÓRIA,DOMÉSTICA
2025,3,SBCN,CALDAS NOVAS,CONFINS,DOMÉSTICA
2025,3,SBCN,CALDAS NOVAS,GUARULHOS,DOMÉSTICA
2025,3,SBCP,CAMPOS DOS GOYTACAZES,CAMPINAS,DOMÉSTICA
2025,3,SBCR,CORUMBÁ,CAMPINAS,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,CASCAVEL,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,CONFINS,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,CAMPO GRANDE,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,FOZ DO IGUAÇU,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,GUARULHOS,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,CAMPINAS,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,LONDRINA,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,MARINGÁ,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,PORTO ALEGRE,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,PATO BRANCO,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,SÃO PAULO,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,ASUNCIÓN,INTERNACIONAL
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,GUARAPUAVA,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,"MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,3,SBCX,CAXIAS DO SUL,CAMPINAS,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,ALTA FLORESTA,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,BRASÍLIA,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,CONFINS,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,CAMPO GRANDE,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,MANAUS,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,FLORIANÓPOLIS,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,GOIÂNIA,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,GUARULHOS,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,CAMPINAS,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,RIO LARGO,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,PORTO VELHO,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,SINOP,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,SÃO JOSÉ DO RIO PRETO,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,VILHENA,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,CACOAL,DOMÉSTICA
2025,3,SBDB,BONITO,CAMPINAS,DOMÉSTICA
2025,3,SBDN,PRESIDENTE PRUDENTE,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBDN,PRESIDENTE PRUDENTE,CAMPINAS,DOMÉSTICA
2025,3,SBDN,PRESIDENTE PRUDENTE,PORTO SEGURO,DOMÉSTICA
2025,3,SBDN,PRESIDENTE PRUDENTE,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,3,SBEG,MANAUS,"FORT LAUDERDALE/HOLLYWOOD, FLORIDA",INTERNACIONAL
2025,3,SBEG,MANAUS,"ORLANDO, FLORIDA",INTERNACIONAL
2025,3,SBEG,MANAUS,BELÉM,DOMÉSTICA
2025,3,SBEG,MANAUS,BOA VISTA,DOMÉSTICA
2025,3,SBEG,MANAUS,CONFINS,DOMÉSTICA
2025,3,SBEG,MANAUS,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBEG,MANAUS,ITAITUBA,DOMÉSTICA
2025,3,SBEG,MANAUS,CAMPINAS,DOMÉSTICA
2025,3,SBEG,MANAUS,PORTO VELHO,DOMÉSTICA
2025,3,SBEG,MANAUS,RECIFE,DOMÉSTICA
2025,3,SBEG,MANAUS,ORIXIMINÁ,DOMÉSTICA
2025,3,SBEG,MANAUS,TABATINGA,DOMÉSTICA
2025,3,SBEG,MANAUS,SÃO GABRIEL DA CACHOEIRA,DOMÉSTICA
2025,3,SBEG,MANAUS,EIRUNEPÉ,DOMÉSTICA
2025,3,SBEG,MANAUS,PARINTINS,DOMÉSTICA
2025,3,SBFI,FOZ DO IGUAÇU,CONFINS,DOMÉSTICA
2025,3,SBFI,FOZ DO IGUAÇU,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBFI,FOZ DO IGUAÇU,FLORIANÓPOLIS,DOMÉSTICA
2025,3,SBFI,FOZ DO IGUAÇU,GUARULHOS,DOMÉSTICA
2025,3,SBFI,FOZ DO IGUAÇU,CAMPINAS,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,CONFINS,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,CHAPECÓ,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,FOZ DO IGUAÇU,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,GUARULHOS,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,JOINVILLE,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,CAMPINAS,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,RIBEIRÃO PRETO,DOMÉSTICA
2025,3,SBFL,FLORIANÓPOLIS,ASUNCIÓN,INTERNACIONAL
2025,3,SBFL,FLORIANÓPOLIS,"MONTEVIDEO, MONTEVIDEO",INTERNACIONAL
2025,3,SBFN,FERNANDO DE NORONHA,RIO LARGO,DOMÉSTICA
2025,3,SBFN,FERNANDO DE NORONHA,RECIFE,DOMÉSTICA
2025,3,SBFN,FERNANDO DE NORONHA,SÃO GONÇALO DO AMARANTE,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,BELÉM,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,CONFINS,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,GUARULHOS,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,JUAZEIRO DO NORTE,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,CAMPINAS,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,RECIFE,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,SÃO PAULO,DOMÉSTICA
2025,3,SBFZ,FORTALEZA,UBERLÂNDIA,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,CONFINS,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,FOZ DO IGUAÇU,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,CAMPINAS,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,PORTO ALEGRE,DOMÉSTICA
2025,3,SBGL,RIO DE JANEIRO,RECIFE,DOMÉSTICA
2025,3,SBGO,GOIÂNIA,BRASÍLIA,DOMÉSTICA
2025,3,SBGO,GOIÂNIA,CONFINS,DOMÉSTICA
2025,3,SBGO,GOIÂNIA,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBGO,GOIÂNIA,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBGO,GOIÂNIA,CAMPINAS,DOMÉSTICA
